"REF_DATE","GEO","DGUID","Toronto Stock Exchange Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","99.27","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","225.79","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","12542.58","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","11420.78","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","12204.11","","","","2"
"2011-11","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.77","","","t","2"
"2011-11","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","15.14","","","t","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","695.49","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","83.31","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","202.60","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","273.69","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","165.91","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","422.43","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","104.32","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","25.98","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","395.13","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1105.82","","","t","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","100.38","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","225.15","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","12268.91","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","11468.70","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","11955.09","","","","2"
"2011-12","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.85","","","t","2"
"2011-12","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","14.25","","","t","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","680.87","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","81.80","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","205.77","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","268.80","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","170.03","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","360.40","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","107.95","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","24.44","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","349.19","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1080.63","","","t","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","104.63","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","225.77","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","12615.99","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","11955.94","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","12452.15","","","","2"
"2012-01","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.76","","","t","2"
"2012-01","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","14.75","","","t","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","709.18","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","84.47","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","205.43","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","282.02","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","174.08","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","388.98","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","113.72","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","25.55","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","385.31","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1190.90","","","t","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","102.98","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","223.05","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","12788.63","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","12291.76","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","12644.01","","","","2"
"2012-02","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.76","","","t","2"
"2012-02","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","16.27","","","t","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","718.86","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Discretionary Index","Index","160","units ","0","v19457779","1.15","89.13","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Consumer Staples Index","Index","160","units ","0","v19457780","1.16","202.79","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Energy Index","Index","160","units ","0","v19457781","1.17","288.28","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Financial Index","Index","160","units ","0","v19457782","1.18","180.22","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Gold Index","Index","160","units ","0","v19457783","1.19","373.19","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Industrial Index","Index","160","units ","0","v19457784","1.20","112.18","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Information Technology Index","Index","160","units ","0","v19457785","1.21","26.03","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Materials Index","Index","160","units ","0","v19457786","1.22","378.56","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Diversified Metals and Mining Index","Index","160","units ","0","v19457787","1.23","1181.50","","","t","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units ","0","v19457788","1.24","102.90","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Utilities Index","Index","160","units ","0","v19457789","1.25","230.00","","","","2"
"2012-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","12731.49","","","","2"
"2012-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","12194.53","","","","2"
"2012-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","12392.18","","","","2"
"2012-03","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","2.88","","","t","2"
"2012-03","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","16.21","","","t","2"
"2012-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange 60 Index","Index","160","units ","0","v19457778","1.14","706.96","","","","2"
